Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000008710,8710,, ,,, ,,, ,,, ,,9ZDN064B,,12/15/2013, ,,, ,,,ILAYA BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,ILAYA,DMO (DOH Rep),8/18/2014,97201018,7101,DOH/KMITS,8/18/2014, , ,, , ,,9269566554,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,DIZON,DOLORES,FALCONETE,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.543933,123.433517,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008752,8752,, ,,, ,,, ,,, ,,9ZDN070B,,12/15/2013, ,,, ,,,KAUSWAGAN BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,PUROK JOSE ANDAG II,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,KAUSWAGAN (TALISAY),DMO (DOH Rep),8/18/2014,97201046,7101,DOH/KMITS,8/18/2014, , ,, , ,,9107722532,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,RECAMARA,MARCELA,PIANG,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.66769,123.465188,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000027761,27761,,,,,,,,,,,,,,,,,,,,,,LARAYAN BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014,,,,PUROK PAHO,DMO (DOH Rep),8/18/2014,,,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,LARAYAN,DMO (DOH Rep),8/18/2014,97201019,7101,DOH/KMITS,8/18/2014,,,,,,,9295777549,DMO (DOH Rep),8/18/2014,,,,,,,,,,,,,,,,SERIPA,ARLYN,DAJUELA,DMO (DOH Rep),8/18/2014,Rural Sanitary Inspector,DMO (DOH Rep),8/18/2014,8.615781,123.367722,NAMRIA (GPS),08/02/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035673,35673,,,,,,,,,,,,,,,,,,,,,,MASIDLAKON BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,,,,,,,PUROK SENTRO,RHU/MHO,08/01/2018,MASIDLAKON HEALTH CENTER,RHU/MHO,08/01/2018,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,MASIDLAKON,RHU/MHO,08/01/2018,97201023,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,BAEL,JULIET,DINGLASA,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.501288,123.49008,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035674,35674,,,,,,,,,,,,,,,,,,,,,,OPAO BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,,,,,,,PUROK 2,RHU/MHO,08/01/2018,OPAO HEALTH CENTER,RHU/MHO,08/01/2018,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,OPAO,RHU/MHO,08/01/2018,97201025,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,DIZON,DOLORES,FALCONETE,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.535172,123.477741,NAMRIA (GPS),08/02/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,RHU/MHO,08/01/2018,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035675,35675,,,,,,,,,,,,,,,,,,,,,,OWAON BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,,,,,,,REGION IX (ZAMBOANGA PENINSULA),,,90000000,ZAMBOANGA DEL NORTE,,,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,OWAON,RHU/MHO,08/01/2018,97201027,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,SERIPA,ARLYN,DAJUELA,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.61913,123.386723,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035676,35676,,,,,,,,,,,,,,,,,,,,,,OYAN BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,,,,,,,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,OYAN,RHU/MHO,08/01/2018,97201028,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,DESCALLAR,GLENDA,VIADNES,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.584979,123.407816,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008729,8729,, ,,, ,,, ,,, ,,9ZDN066B,,12/15/2013, ,,, ,,,SAN FRANCISCO BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,SAN FRANCISCO,DMO (DOH Rep),8/18/2014,97201033,7101,DOH/KMITS,8/18/2014, , ,, , ,,9361088810,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,BONGCAWIL,ALMIRA,DELOS SANTOS,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.448467,123.495563,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008738,8738,, ,,, ,,, ,,, ,,9ZDN067B,,12/15/2013, ,,, ,,,SAN NICOLAS BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,SAN NICOLAS,DMO (DOH Rep),8/18/2014,97201034,7101,DOH/KMITS,8/18/2014, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,CASTOR,TERESITA,CADAVEDO,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.498045,123.459708,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035677,35677,,,,,,,,,,,,,,,,,,,,,,SAN VICENTE BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,07/01/2018,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,PUROK PANTALAN,RHU/MHO,08/01/2018,SAN VICENTE HEALTH CENTER,RHU/MHO,08/01/2018,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,SAN VICENTE,RHU/MHO,08/01/2018,97201036,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,TENDERO,NERIZA,ESTRELLA,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.635505,123.382101,NAMRIA (GPS),08/02/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035678,35678,,,,,,,,,,,,,,,,,,,,,,SANTO NIÑO BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,PUROK PATAG,RHU/MHO,08/01/2018,SANTO NIÑO HEALTH CENTER,RHU/MHO,08/01/2018,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,SANTO NIÑO,RHU/MHO,08/01/2018,97201042,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,BALLADARES,VERONICA,CARREON,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.680073,123.427352,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000027760,27760,,,,,,,,,,,,,,,,,,,,,,SICAYAB BUCANA BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014,,,,PUROK SAN JOSE,DMO (DOH Rep),8/18/2014,,,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,SICAYAB BOCANA,DMO (DOH Rep),8/18/2014,97201038,7101,DOH/KMITS,8/18/2014,,,,,,,9067267053,DMO (DOH Rep),8/18/2014,,,,,,,glendaviadnes@yahoo.com,DMO (DOH Rep),8/18/2014,,,,,,,DESCALLAR,GLENDA,VIADNES,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.633714,123.351876,NAMRIA (GPS),08/02/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008743,8743,, ,,, ,,, ,,, ,,9ZDN068B,,12/15/2013, ,,, ,,,SULANGON BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,PUROK C-4,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,SULANGON,DMO (DOH Rep),8/18/2014,97201043,7101,DOH/KMITS,8/18/2014, , ,, , ,,9092196954,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,SAGARIO,RAFAELA,MAGDOLOT,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.612785,123.417907,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008746,8746,, ,,, ,,, ,,, ,,9ZDN069B,,12/15/2013, ,,, ,,,TAGUILON BARANGAY HEALTH STATION,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,PUROK BAGONG SILANG,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DAPITAN CITY,DMO (DOH Rep),8/18/2014,97201000,TAGUILON,DMO (DOH Rep),8/18/2014,97201045,7101,DOH/KMITS,8/18/2014, , ,, , ,,9466980219,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,BALUCAN,GERLIN,BUCOL,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.69674,123.40272,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035679,35679,,,,,,,,,,,,,,,,,,,,,,TAG-ULO BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,,,,,,,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,TAG-OLO,RHU/MHO,08/01/2018,97201044,7102,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,GALLEPOSO,NICARITA,ANDAG,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.720307,123.382918,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000035680,35680,,,,,,,,,,,,,,,,,,,,,,TAMION BARANGAY HEALTH STATION,RHU/MHO,08/01/2018,,,,,,,,,,Barangay Health Station,RHU/MHO,08/01/2018,Government,RHU/MHO,08/01/2018,Local Government Unit,RHU/MHO,08/01/2018,,,,PUROK NANGKA,RHU/MHO,08/01/2018,,,,REGION IX (ZAMBOANGA PENINSULA),RHU/MHO,08/01/2018,90000000,ZAMBOANGA DEL NORTE,RHU/MHO,08/01/2018,97200000,DAPITAN CITY,RHU/MHO,08/01/2018,97201000,TAMION,RHU/MHO,08/01/2018,97201047,7101,RHU/MHO,08/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,SAGARIO,RAFAELA,MAGDOLOT,RHU/MHO,08/01/2018,Rural Health Midwife,RHU/MHO,08/01/2018,8.589561,123.416133,NAMRIA (GPS),08/01/2019,high,DOH/KMITS,Active,RHU/MHO,08/01/2018,Not Applicable,RHU/MHO,08/01/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008123,8123,, ,,, ,,, ,,, ,,9ZDN101B,,12/15/2013, ,,, ,,,BARRA HEALTH CENTER,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,ARELLANO STREET,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DIPOLOG CITY (Capital),DMO (DOH Rep),8/18/2014,97202000,BARRA (POB.),DMO (DOH Rep),8/18/2014,97202011,7100,DOH/KMITS,8/18/2014, , ,, , ,,9208276284,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,DURANO,DARLING JAN LYCIE,DALMACIO,DMO (DOH Rep),8/18/2014,Public Health Nurse,DMO (DOH Rep),8/18/2014,8.590757,123.340719,NAMRIA (GPS),7/30/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003328,3328,, ,,, ,,, ,,, ,,9ZDN100B,,12/15/2013, ,,, ,,,BIASONG HEALTH CENTER,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DIPOLOG CITY (Capital),DMO (DOH Rep),8/18/2014,97202000,BIASONG (POB.),DMO (DOH Rep),8/18/2014,97202010,7100,DOH/KMITS,8/18/2014, , ,, , ,,9298232488,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,TIU,MA. ANTOINETTE,ANTONIO,DMO (DOH Rep),8/18/2014,Public Health Nurse,DMO (DOH Rep),8/18/2014,8.59127,123.344497,NAMRIA (GPS),7/30/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008304,8304,, ,,, ,,, ,,, ,,9ZDN113B,,12/15/2013, ,,, ,,,CAYASAN HEALTH CENTER,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,SITIO CAYASAN,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DIPOLOG CITY (Capital),DMO (DOH Rep),8/18/2014,97202000,DIWAN,DMO (DOH Rep),8/18/2014,97202003,7100,DOH/KMITS,8/18/2014, , ,, , ,,9185936763,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,SUMOGBA,ESTERBEL,ALPECHE,DMO (DOH Rep),8/18/2014,Other,DMO (DOH Rep),8/18/2014,8.429683,123.316,NAMRIA (GPS),7/31/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008126,8126,, ,,, ,,, ,,, ,,9ZDN102B,,12/15/2013, ,,, ,,,CENTRAL HEALTH CENTER,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,,BONIFACIO STREET,DMO (DOH Rep),8/18/2014, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DIPOLOG CITY (Capital),DMO (DOH Rep),8/18/2014,97202000,CENTRAL (POB.),DMO (DOH Rep),8/18/2014,97202012,7100,DOH/KMITS,8/18/2014, , ,, , ,,9984910415,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,BAYAWA,CONCESA,SAILE,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.587123,123.343622,NAMRIA (GPS),7/30/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008085,8085,, ,,, ,,, ,,, ,,9ZDN091B,,12/15/2013, ,,, ,,,COGON HEALTH CENTER,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),8/18/2014,Government,DMO (DOH Rep),8/18/2014,Local Government Unit,DMO (DOH Rep),8/18/2014, , ,, , ,, , ,,REGION IX (ZAMBOANGA PENINSULA),DMO (DOH Rep),8/18/2014,90000000,ZAMBOANGA DEL NORTE,DMO (DOH Rep),8/18/2014,97200000,DIPOLOG CITY (Capital),DMO (DOH Rep),8/18/2014,97202000,COGON,DMO (DOH Rep),8/18/2014,97202001,7100,DOH/KMITS,8/18/2014, , ,, , ,,9356058573,DMO (DOH Rep),8/18/2014,,,, , ,, , ,, , ,, , ,,CADANO,FELINIL,MORANDARTE,DMO (DOH Rep),8/18/2014,Rural Health Midwife,DMO (DOH Rep),8/18/2014,8.452454,123.354535,NAMRIA (GPS),7/31/2019,high,DOH/KMITS,Active,DMO (DOH Rep),8/18/2014,Not Applicable,DMO (DOH Rep),8/18/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000032095,32095,DOH000000000039095,Regional Office,8/20/2020,,,,,,,,,,,,,,,,09-0038-20-H1-1,Regional Office,8/20/2020,CORAZON C. AQUINO HOSPITAL,Regional Office,8/20/2020,,,,,,,,,,Hospital,Regional Office,8/20/2020,Government,Regional Office,8/20/2020,Local Government Unit,Regional Office,8/20/2020,,,,CIRCUMFERENTIAL ROAD,Regional Office,8/20/2020,,,,REGION IX (ZAMBOANGA PENINSULA),Regional Office,8/20/2020,90000000,ZAMBOANGA DEL NORTE,Regional Office,8/20/2020,97200000,DIPOLOG CITY (Capital),Regional Office,8/20/2020,97202000,BIASONG (POB.),Regional Office,8/20/2020,97202010,7100,Regional Office,8/20/2020,+63 65212555,Regional Office,8/20/2020,,,,,,,,,,+63 652124234,Regional Office,8/20/2020,JOSELARRYPADILLA@YAHOO.COM,Regional Office,8/20/2020,,,,,,,TIU,JESSIE,DAYMIEL,Regional Office,8/20/2020,Chief of Hospital,Regional Office,8/20/2020,8.592781,123.343977,NAMRIA (GPS),7/31/2019,high,DOH/KMITS,Active,Regional Office,8/20/2020,Not Applicable,Regional Office,8/20/2020,,,,Approved,Level 1,With License,Regional Office,8/20/2020,50,Regional Office,8/20/2020,NHFR WEBSITE
