Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000009973,9973,DOH000000000009975,DOH/KMITS,07/01/2013,, ,,, ,,, ,, ,,, ,,, ,,,SALONG BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALACA,Unknown,01/01/2010,41007000,SALONG,Unknown,01/01/2010,41007037,4212,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,DIAZ,JENNIFER, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.9205,120.81798,NAMRIA (GPS),3/30/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009961,9961,, ,,, ,,, ,,, ,, ,,, ,,, ,,,SINISIAN BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALACA,Unknown,01/01/2010,41007000,SINISIAN,Unknown,01/01/2010,41007039,4212,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,BAUTISTA,CELEDONIA, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.914569,120.844409,NAMRIA (GPS),3/30/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000029385,29385,, ,,, ,,, ,,, ,, ,,, ,,, ,,,TAMAYO HEALTH CENTER,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALACA,Unknown,01/01/2010,41007000,TAMAYO,Unknown,01/01/2010,41007043,4212,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,MATALOG,DAMASA, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,14.048349,120.85374,NAMRIA (GPS),3/31/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009980,9980,, ,,, ,,, ,,, ,, ,,, ,,, ,,,TIMBAIN BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALACA,Unknown,01/01/2010,41007000,TIMBAIN,Unknown,01/01/2010,41007044,4212,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,ANDAL,RHONNEL, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.945319,120.812799,NAMRIA (GPS),3/30/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000033289,33289,,,,,,,,,,,,,,,,,,,04A-0345-16-3-BH-2,Regional Office,11/25/2016,MOTHER OF PERPETUAL HELP BIRTHING HOME,Regional Office,11/25/2016,,,,,,,,,,Birthing Home,,,Private,,,,,,,,,MARASIGAN STREET,,,,,,REGION IV-A (CALABAR ZON),,,40000000,BATANGAS,,,41000000,CALACA,,,41007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LETARGO,WILMA,T.,,,Other,,,13.928745,120.813123,DOH/KMITS (Google Map),10/29/2020,Medium,DOH/KMITS,Active,,,,,,,,,Approved,,With License,Regional Office,11/25/2016,,,,NHFR WEBSITE
DOH000000000010027,10027,, ,,, ,,, ,,, ,, ,,, ,,, ,,,BALIBAGO BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,BALIBAGO,Unknown,01/01/2010,41008003,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,APOLINAR,MAXIMA, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.924639,120.625377,NAMRIA (GPS),3/30/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000007170,7170,DOH000000000010009,DOH/KMITS,07/01/2013,, ,,, ,,, ,,4ABTG176R,,12/15/2013, ,,, ,,,CALATAGAN RURAL HEALTH UNIT,DMO (DOH Rep),02/11/2015, , ,, , ,, , ,,Rural Health Unit,DMO (DOH Rep),02/11/2015,Government,DMO (DOH Rep),02/11/2015,Local Government Unit,DMO (DOH Rep),02/11/2015, , ,,BURGOS STREET,DMO (DOH Rep),02/11/2015, , ,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),02/11/2015,40000000,BATANGAS,DMO (DOH Rep),02/11/2015,41000000,CALATAGAN,DMO (DOH Rep),02/11/2015,41008000,BARANGAY  2 (POB.),DMO (DOH Rep),02/11/2015,41008017,4215,DOH/KMITS,02/11/2015,+63 432132018,DMO (DOH Rep),02/11/2015,+63 432132258,DMO (DOH Rep),02/11/2015,+63 9399035104,DMO (DOH Rep),02/11/2015,,,,+63 432133001,DMO (DOH Rep),02/11/2015,calataganrhu@yahoo.com,DMO (DOH Rep),02/11/2015, , ,, , ,,TURNO,ROBERT JOHN,MENESES,DMO (DOH Rep),02/11/2015,Municipal Health Officer,DMO (DOH Rep),02/11/2015,13.83258,120.632293,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,DMO (DOH Rep),02/11/2015,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010345,10345,, ,,, ,,, ,,, ,, ,,, ,,, ,,,BUCAL BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,BUCAL,Unknown,01/01/2010,41008006,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,MAGBANUA,ANALYN, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.861602,120.66828,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000029386,29386,, ,,, ,,, ,,, ,, ,,, ,,, ,,,CARRETUNAN BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,CARRETUNAN,Unknown,01/01/2010,41008008,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,TURNO,ROBERT JOHN, ,Unknown,01/01/2010,Rural Health Physician,Unknown,01/01/2010,13.89955,120.630149,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010342,10342,, ,,, ,,, ,,, ,, ,,, ,,, ,,,GULOD BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,GULOD,Unknown,01/01/2010,41008010,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,MAILIG,CARMELIA, ,Unknown,01/01/2010, , ,,13.870963,120.635559,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010022,10022,, ,,, ,,, ,,, ,, ,,, ,,, ,,,LUCSUHIN BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,LUCSUHIN,Unknown,01/01/2010,41008013,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,TURNO,ROBERT JOHN, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.881925,120.641222,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010036,10036,, ,,, ,,, ,,, ,, ,,, ,,, ,,,QUILITISAN BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,QUILITISAN,Unknown,01/01/2010,41008020,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,, , , , ,, , ,,13.883509,120.632512,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010372,10372,, ,,, ,,, ,,, ,, ,,, ,,, ,,,REAL BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,REAL,Unknown,01/01/2010,41008021,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,CRUZADO,CRISPINA, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.873883,120.665907,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000010018,10018,, ,,, ,,, ,,, ,, ,,, ,,, ,,,SANTA ANA BARANGAY HEALTH STATION,Unknown,01/01/2010, , ,, , ,, , ,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010, , ,, , ,, , ,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,CALATAGAN,Unknown,01/01/2010,41008000,SANTA ANA,Unknown,01/01/2010,41008023,4215,DOH/KMITS,02/11/2015, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,DIMAILIG,REGALADA, ,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.803354,120.644931,NAMRIA (GPS),04/05/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000004641,4641,,,,,,,,,,,,,4ABTG176H,DOH/HEMB,12/31/2017,,,,,,,CALATAGAN MEDICARE HOSPITAL,DOH/HFSRB,12/31/2017,,,,,,,,,,Infirmary,DOH/HFSRB,12/31/2017,Government,DOH/HFSRB,12/31/2017,Local Government Unit,DOH/HFSRB,12/31/2017,,,,APACIBLE STREET,DOH/HFSRB,12/31/2017,,,,REGION IV-A (CALABAR ZON),DOH/HFSRB,12/31/2017,40000000,BATANGAS,DOH/HFSRB,12/31/2017,41000000,CALATAGAN,DMO (DOH Rep),12/31/2017,41008000,,,,,4215,DOH/KMITS,12/31/2017,+63 434190160,DOH/HFSRB,12/31/2017,,,,,,,,,,,,,,,,,,,,,,VERGARA,CARMELITA,S.,DMO (DOH Rep),12/31/2015,,,,13.83124,120.630077,NAMRIA (GPS),12/31/2017,High,DOH/KMITS,Active,DOH/HFSRB,12/31/2017,Not Applicable,,,,,,Approved,,With License,DOH/HFSRB,12/31/2017,25,DOH/HFSRB,12/31/2017,NHFR WEBSITE
DOH000000000034514,34514,,,,,,,,,,,,,,,,,,,,,,ALTURA BATA BARANGAY HEALTH STATION,DMO (DOH Rep),5/15/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),5/15/2018,Government,DMO (DOH Rep),5/15/2018,Local Government Unit,DMO (DOH Rep),5/15/2018,,,,,,,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),5/15/2018,40000000,BATANGAS,DMO (DOH Rep),5/15/2018,41000000,CITY OF TANAUAN,DMO (DOH Rep),5/15/2018,41031000,ALTURA BATA,DMO (DOH Rep),5/15/2018,41031001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.126599,121.077028,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,,,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034515,34515,,,,,,,,,,,,,,,,,,,,,,ALTURA MATANDA BARANGAY HEALTH STATION,DMO (DOH Rep),5/15/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),5/15/2018,Government,DMO (DOH Rep),5/15/2018,Local Government Unit,DMO (DOH Rep),5/15/2018,,,,PUROK 1,DMO (DOH Rep),5/15/2018,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),5/15/2018,40000000,BATANGAS,DMO (DOH Rep),5/15/2018,41000000,CITY OF TANAUAN,DMO (DOH Rep),5/15/2018,41031000,ALTURA MATANDA,DMO (DOH Rep),5/15/2018,41031002,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELLO,MARY JOY,ORTEGA,DMO (DOH Rep),5/15/2018,Rural Health Midwife,DMO (DOH Rep),5/15/2018,14.133743,121.086178,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,DMO (DOH Rep),5/15/2018,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034516,34516,,,,,,,,,,,,,,,,,,,,,,ALTURA SOUTH BARANGAY HEALTH STATION,DMO (DOH Rep),5/15/2018,,,,,,,,,,Barangay Health Station,,5/15/2018,Government,,5/15/2018,Local Government Unit,,5/15/2018,,,,PUROK 4,,5/15/2018,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),5/15/2018,40000000,BATANGAS,DMO (DOH Rep),5/15/2018,41000000,CITY OF TANAUAN,DMO (DOH Rep),5/15/2018,41031000,ALTURA-SOUTH,DMO (DOH Rep),5/15/2018,41031003,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATANGUIHAN,ILDEFONSA,MENDOZA,DMO (DOH Rep),5/15/2018,Rural Health Midwife,DMO (DOH Rep),5/15/2018,14.129139,121.08669,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,DMO (DOH Rep),5/15/2018,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034517,34517,,,,,,,,,,,,,,,,,,,,,,AMBULONG BARANGAY HEALTH STATION,DMO (DOH Rep),5/15/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),5/15/2018,Government,DMO (DOH Rep),5/15/2018,Local Government Unit,DMO (DOH Rep),5/15/2018,,,,PUROK 4,DMO (DOH Rep),5/15/2018,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),5/15/2018,40000000,BATANGAS,DMO (DOH Rep),5/15/2018,41000000,CITY OF TANAUAN,DMO (DOH Rep),5/15/2018,41031000,AMBULONG,DMO (DOH Rep),5/15/2018,41031004,,,,,,,,,,,,,,,,,,,,,,,,,,,,LANDINGIN,GLENDA,MENDOZA,DMO (DOH Rep),5/15/2018,Rural Health Midwife,DMO (DOH Rep),5/15/2018,14.088281,121.062937,NAMRIA (GPS),3/31/2016,High,DOH/KMITS,Active,DMO (DOH Rep),5/15/2018,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034518,34518,,,,,,,,,,,,,,,,,,,,,,BAGBAG BARANGAY HEALTH STATION,DMO (DOH Rep),5/15/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),5/15/2018,Government,DMO (DOH Rep),5/15/2018,Local Government Unit,DMO (DOH Rep),5/15/2018,,,,ZONE 3,,,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),5/15/2018,40000000,BATANGAS,DMO (DOH Rep),5/15/2018,41000000,CITY OF TANAUAN,DMO (DOH Rep),5/15/2018,41031000,BAGBAG,DMO (DOH Rep),5/15/2018,41031006,,,,,,,,,,+63 9361111216,DMO (DOH Rep),5/15/2018,,,,,,,,,,,,,,,,ALCARAZ,DAISY,PEDERNAL,DMO (DOH Rep),5/15/2018,Public Health Nurse,DMO (DOH Rep),5/15/2018,14.047145,121.096552,DOH/KMITS (Barangay Centroid),10/29/2020,low,DOH/KMITS,Active,DMO (DOH Rep),5/15/2018,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034692,34692,,,,,,,,,,,,,,,,,,,,,,BAGUMBAYAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/23/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/23/2017,Government,DMO (DOH Rep),11/23/2017,Local Government Unit,DMO (DOH Rep),11/23/2017,,,,PUROK 3,DMO (DOH Rep),11/23/2017,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/23/2017,40000000,BATANGAS,DMO (DOH Rep),11/23/2017,41000000,CITY OF TANAUAN,DMO (DOH Rep),11/23/2017,41031000,BAGUMBAYAN,DMO (DOH Rep),11/23/2017,41031007,4232,DMO (DOH Rep),11/23/2017,,,,,,,+63 9182085213,DMO (DOH Rep),11/23/2017,,,,,,,,,,,,,,,,GUCE,MARISSA,RIVERA,DMO (DOH Rep),11/23/2017,Rural Health Midwife,DMO (DOH Rep),11/23/2017,14.073279,121.134314,NAMRIA (GPS),04/04/2016,High,DOH/KMITS,Active,DMO (DOH Rep),11/23/2017,Not Applicable,DMO (DOH Rep),11/23/2017,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034646,34646,,,,,,,,,,,,,,,,,,,,,,BALELE BARANGAY HEALTH STATION,DMO (DOH Rep),11/23/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/23/2017,Government,DMO (DOH Rep),11/23/2017,Local Government Unit,DMO (DOH Rep),11/23/2017,,,,,,,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/23/2017,40000000,BATANGAS,DMO (DOH Rep),11/23/2017,41000000,CITY OF TANAUAN,DMO (DOH Rep),11/23/2017,41031000,BALELE,DMO (DOH Rep),11/23/2017,41031008,4232,DMO (DOH Rep),11/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,LLANTO,ANGELITA,DIZON,DMO (DOH Rep),11/23/2017,Rural Health Midwife,DMO (DOH Rep),11/23/2017,14.062404,121.091281,NAMRIA (GPS),3/31/2016,High,DOH/KMITS,Active,DMO (DOH Rep),11/23/2017,Not Applicable,DMO (DOH Rep),11/23/2017,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034656,34656,,,,,,,,,,,,,,,,,,,,,,BAÑADERO BARANGAY HEALTH STATION,DMO (DOH Rep),11/20/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/20/2017,Government,DMO (DOH Rep),11/20/2017,Local Government Unit,DMO (DOH Rep),11/20/2017,,,,PUROK 3,DMO (DOH Rep),11/20/2017,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/20/2017,40000000,BATANGAS,DMO (DOH Rep),11/20/2017,41000000,CITY OF TANAUAN,DMO (DOH Rep),11/20/2017,41031000,BANADERO,DMO (DOH Rep),11/20/2017,41031005,4232,DMO (DOH Rep),11/20/2017,,,,,,,+63 9178823464,DMO (DOH Rep),11/20/2017,,,,,,,,,,,,,,,,MATANGUIHAN,ILDEFONSA,MENDOZA,DMO (DOH Rep),11/20/2017,Rural Health Midwife,DMO (DOH Rep),11/20/2017,14.083539,121.070977,NAMRIA (GPS),3/31/2016,High,DOH/KMITS,Active,DMO (DOH Rep),11/20/2017,Not Applicable,DMO (DOH Rep),11/20/2017,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034681,34681,,,,,,,,,,,,,,,,,,,,,,BANJO EAST BARANGAY HEALTH STATION,DMO (DOH Rep),11/22/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/22/2017,Government,DMO (DOH Rep),11/22/2017,Local Government Unit,DMO (DOH Rep),11/22/2017,,,,PUROK 3,DMO (DOH Rep),11/22/2017,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/22/2017,40000000,BATANGAS,DMO (DOH Rep),11/22/2017,41000000,CITY OF TANAUAN,DMO (DOH Rep),11/22/2017,41031000,BANJO EAST,DMO (DOH Rep),11/22/2017,41031010,4232,DMO (DOH Rep),11/22/2017,,,,,,,+63 9292886889,DMO (DOH Rep),11/22/2017,,,,,,,,,,,,,,,,HERNANDEZ,LUCINA,LATIDO,DMO (DOH Rep),11/22/2017,Rural Health Midwife,DMO (DOH Rep),11/22/2017,14.056743,121.143046,NAMRIA (GPS),04/04/2016,High,DOH/KMITS,Active,DMO (DOH Rep),11/22/2017,Not Applicable,DMO (DOH Rep),11/23/2017,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000034682,34682,,,,,,,,,,,,,,,,,,,,,,BANJO WEST BARANGAY HEALTH STATION,DMO (DOH Rep),11/22/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/22/2017,Government,DMO (DOH Rep),11/22/2017,Local Government Unit,DMO (DOH Rep),11/22/2017,,,,PUROK 1,DMO (DOH Rep),11/22/2017,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/22/2017,40000000,BATANGAS,DMO (DOH Rep),11/22/2017,41000000,CITY OF TANAUAN,DMO (DOH Rep),11/22/2017,41031000,BANJO LAUREL (BANJO WEST),DMO (DOH Rep),11/22/2017,41031011,4232,DMO (DOH Rep),11/22/2017,,,,,,,+63 9292886889,DMO (DOH Rep),11/22/2017,,,,,,,,,,,,,,,,HERNANDEZ,LUCINA,LATIDO,DMO (DOH Rep),11/22/2017,Rural Health Midwife,DMO (DOH Rep),11/22/2017,14.0529,121.131938,NAMRIA (GPS),04/04/2016,High,DOH/KMITS,Active,DMO (DOH Rep),11/22/2017,Not Applicable,DMO (DOH Rep),11/22/2017,,,,Approved,,,,,,,,NHFR WEBSITE
