Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000020693,20693,,,,,,,,,,,,,,,,,,,,,,BARANGAY I BARANGAY HEALTH STATION,DMO (DOH Rep),3/13/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/13/2020,Government,DMO (DOH Rep),3/13/2020,Local Government Unit,DMO (DOH Rep),3/13/2020,,,,PUROK 1 MAGALLANES ILAOD,DMO (DOH Rep),3/13/2020,BARANGAY HALL,DMO (DOH Rep),3/13/2020,REGION V (BICOL REGION),DMO (DOH Rep),3/13/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/13/2020,51600000,DAET (Capital),DMO (DOH Rep),3/13/2020,51603000,BARANGAY I (POB.),DMO (DOH Rep),3/13/2020,51603024,4600,DMO (DOH Rep),3/13/2020,,,,,,,+63 9989820819,DMO (DOH Rep),3/13/2020,,,,,,,sbunobarangay1@gmail.com,DMO (DOH Rep),3/13/2020,,,,,,,BASTRO,MILDRED,ZERRUDO,DMO (DOH Rep),3/13/2020,Rural Health Midwife,DMO (DOH Rep),3/13/2020,14.112632,122.95682,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/13/2020,Not Applicable,DMO (DOH Rep),3/13/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000025793,25793,,,,,,,,,,,,,,,,,,,,,,BARANGAY II BARANGAY HEALTH STATION,DMO (DOH Rep),3/13/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/13/2020,Government,DMO (DOH Rep),3/13/2020,Local Government Unit,DMO (DOH Rep),3/13/2020,,,,PUROK 4 VIVENCIO STREET,DMO (DOH Rep),3/13/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/13/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/13/2020,51600000,DAET (Capital),DMO (DOH Rep),3/13/2020,51603000,BARANGAY II (POB.),DMO (DOH Rep),3/13/2020,51603025,4600,DMO (DOH Rep),3/13/2020,,,,,,,+63 9465269484,DMO (DOH Rep),3/13/2020,,,,,,,sevillareaerma380@gmail.com,DMO (DOH Rep),3/13/2020,,,,,,,SEVILLA,REA ERMA,CUMAL,DMO (DOH Rep),3/13/2020,Rural Health Midwife,DMO (DOH Rep),3/13/2020,14.106119,122.955797,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/13/2020,Not Applicable,DMO (DOH Rep),3/13/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000025794,25794,,,,,,,,,,,,,,,,,,,,,,BARANGAY III BARANGAY HEALTH STATION,DMO (DOH Rep),3/13/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/13/2020,Government,DMO (DOH Rep),3/13/2020,Local Government Unit,DMO (DOH Rep),3/13/2020,,,,COLON STREET,DMO (DOH Rep),3/13/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/13/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/13/2020,51600000,DAET (Capital),DMO (DOH Rep),3/13/2020,51603000,BARANGAY III (POB.),DMO (DOH Rep),3/13/2020,51603026,4600,DMO (DOH Rep),3/13/2020,,,,,,,+63 9164823025,DMO (DOH Rep),3/13/2020,,,,,,,,,,,,,,,,GARCIA,MA. CRISTINA,ABOGADO,DMO (DOH Rep),3/13/2020,Rural Health Midwife,DMO (DOH Rep),3/13/2020,14.112793,122.953329,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/13/2020,Not Applicable,DMO (DOH Rep),3/13/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000993,993,DOH000000000020695,DOH/KMITS,07/01/2013,,,,,,,,,,,,,,,,,,,BARANGAY IV BARANGAY HEALTH STATION,DMO (DOH Rep),03/12/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),03/12/2020,Government,DMO (DOH Rep),03/12/2020,Local Government Unit,DMO (DOH Rep),03/12/2020,,,,PUROK 9,DMO (DOH Rep),03/12/2020,BARANGAY HALL,,03/12/2020,REGION V (BICOL REGION),DMO (DOH Rep),03/12/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/12/2020,51600000,DAET (Capital),DMO (DOH Rep),03/12/2020,51603000,BARANGAY IV (POB.),DMO (DOH Rep),03/12/2020,51603027,4600,DMO (DOH Rep),03/12/2020,,,,,,,+63 9093222391,DMO (DOH Rep),03/12/2020,,,,,,,,,,,,,,,,YANTO,MELISSA,TANGOL,DMO (DOH Rep),03/12/2020,Rural Health Midwife,DMO (DOH Rep),03/12/2020,14.117311,122.94901,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),03/12/2020,Not Applicable,DMO (DOH Rep),03/12/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000963,963,DOH000000000020696,DOH/KMITS,07/01/2013,,,,,,,,,,,,,,,,,,,BARANGAY V BARANGAY HEALTH STATION,DMO (DOH Rep),3/13/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/13/2020,Government,DMO (DOH Rep),3/13/2020,Local Government Unit,DMO (DOH Rep),3/13/2020,,,,"PUROK 4, CALLE SEXY",DMO (DOH Rep),3/13/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/13/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/13/2020,51600000,DAET (Capital),DMO (DOH Rep),3/13/2020,51603000,BARANGAY V (POB.),DMO (DOH Rep),3/13/2020,51603028,4600,DMO (DOH Rep),3/13/2020,+63 547211820,DMO (DOH Rep),3/13/2020,,,,+63 9989726223,DMO (DOH Rep),3/13/2020,,,,,,,,,,,,,,,,CANINDO,MERCY,PARALE,DMO (DOH Rep),3/13/2020,Rural Health Midwife,DMO (DOH Rep),3/13/2020,14.122617,122.952482,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/13/2020,Not Applicable,DMO (DOH Rep),3/13/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000025795,25795,,,,,,,,,,,,,,,,,,,,,,BARANGAY VI POB. BARANGAY HEALTH STATION,DMO (DOH Rep),3/13/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/13/2020,Government,DMO (DOH Rep),3/13/2020,Local Government Unit,DMO (DOH Rep),3/13/2020,,,,DAMES STREET,DMO (DOH Rep),3/13/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/13/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/13/2020,51600000,DAET (Capital),DMO (DOH Rep),3/13/2020,51603000,BARANGAY VI (POB.),DMO (DOH Rep),3/13/2020,51603029,4600,DMO (DOH Rep),3/13/2020,,,,,,,+63 9232292896,DMO (DOH Rep),3/13/2020,,,,,,,,,,,,,,,,BASTRO,MILDRED,ZERRUDO,DMO (DOH Rep),3/13/2020,Rural Health Midwife,DMO (DOH Rep),3/13/2020,14.1190596,122.9583435,CHD (GPS),07/01/2012,High,DOH/KMITS,Active,DMO (DOH Rep),3/13/2020,Not Applicable,DMO (DOH Rep),3/13/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000002687,2687,DOH000000000020694,DOH/KMITS,07/01/2013,,,,,,,,,,,,,,,,,,,BARANGAY VIII BARANGAY HEALTH STATION,DMO (DOH Rep),3/15/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/15/2020,Government,DMO (DOH Rep),3/15/2020,Local Government Unit,DMO (DOH Rep),3/15/2020,,,,VICENTE BASIT STREET,DMO (DOH Rep),3/15/2020,BARANGAY HALL,,3/15/2020,REGION V (BICOL REGION),DMO (DOH Rep),3/15/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/15/2020,51600000,DAET (Capital),DMO (DOH Rep),3/15/2020,51603000,BARANGAY VIII (POB.),DMO (DOH Rep),3/15/2020,51603031,4600,DMO (DOH Rep),3/15/2020,,,,,,,+63 9485532539,DMO (DOH Rep),3/15/2020,,,,,,,barangay8hall@gmail.com,DMO (DOH Rep),3/15/2020,,,,,,,BASIT,JULIE,,DMO (DOH Rep),3/15/2020,Rural Health Midwife,DMO (DOH Rep),3/15/2020,14.11378,122.95813,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/15/2020,Not Applicable,DMO (DOH Rep),3/15/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000028239,28239,,,,,,,,,,,,,,,,,,,,,,BIBIRAO BARANGAY HEALTH STATION,DMO (DOH Rep),03/11/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),03/11/2020,Government,DMO (DOH Rep),03/11/2020,Local Government Unit,DMO (DOH Rep),03/11/2020,,,,PUROK 2,DMO (DOH Rep),03/11/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),03/11/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/11/2020,51600000,DAET (Capital),DMO (DOH Rep),03/11/2020,51603000,BIBIRAO,DMO (DOH Rep),03/11/2020,51603004,4600,DMO (DOH Rep),03/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,IBIS,NANCY,A.,DMO (DOH Rep),03/11/2020,Rural Health Midwife,DMO (DOH Rep),03/11/2020,14.0969601,122.9353104,DOH/KMITS (Barangay Centroid),12/07/2014,Low,DOH/KMITS,Active,DMO (DOH Rep),03/11/2020,Not Applicable,DMO (DOH Rep),03/11/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000025796,25796,,,,,,,,,,,,,,,,,,,,,,BORABOD BARANGAY HEALTH STATION,DMO (DOH Rep),3/15/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/15/2020,Government,DMO (DOH Rep),3/15/2020,Local Government Unit,DMO (DOH Rep),3/15/2020,,,,PUROK 5,DMO (DOH Rep),3/15/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/15/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/15/2020,51600000,DAET (Capital),DMO (DOH Rep),3/15/2020,51603000,BORABOD,DMO (DOH Rep),3/15/2020,51603005,4600,DMO (DOH Rep),3/15/2020,547211421,DMO (DOH Rep),3/15/2020,,,,+63 9472857095,DMO (DOH Rep),3/15/2020,,,,,,,,,,,,,,,,LAUDES,MARIA ALICIA,NICANDRO,DMO (DOH Rep),3/15/2020,Rural Health Midwife,DMO (DOH Rep),3/15/2020,14.1304598,122.9695969,CHD (GPS),07/01/2012,High,DOH/KMITS,Active,DMO (DOH Rep),3/15/2020,Not Applicable,DMO (DOH Rep),3/15/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005817,5817,,,,,,,,,,,,,,,,,,,,,,CALASGASAN BARANGAY HEALTH STATION,DMO (DOH Rep),03/11/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),03/11/2020,Government,DMO (DOH Rep),03/11/2020,Local Government Unit,DMO (DOH Rep),03/11/2020,,,,,,,,,,REGION V (BICOL REGION),DMO (DOH Rep),03/11/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/11/2020,51600000,DAET (Capital),DMO (DOH Rep),03/11/2020,51603000,CALASGASAN,DMO (DOH Rep),03/11/2020,51603006,4600,DMO (DOH Rep),03/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,SEVILLA,REA ERMA,CUMAL,DMO (DOH Rep),03/11/2020,Rural Health Midwife,DMO (DOH Rep),03/11/2020,14.0854702,122.9436798,DOH/KMITS (Barangay Centroid),12/07/2014,Low,DOH/KMITS,Active,DMO (DOH Rep),03/11/2020,Not Applicable,DMO (DOH Rep),03/11/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003205,3205,DOH000000000020692,DOH/KMITS,07/01/2013,,,,,,,,,, ,,, ,,,,,,CAMAMBUGAN BARANGAY HEALTH STATION,DMO (DOH Rep),3/14/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/14/2020,Government,DMO (DOH Rep),3/14/2020,Local Government Unit,DMO (DOH Rep),3/14/2020,,,,PUROK 3,DMO (DOH Rep),3/14/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/14/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/14/2020,51600000,DAET (Capital),DMO (DOH Rep),3/14/2020,51603000,CAMAMBUGAN,DMO (DOH Rep),3/14/2020,51603007,4600,DMO (DOH Rep),3/14/2020,,,,,,,+63 9611064748,DMO (DOH Rep),3/14/2020,,,,,,,rheabacalla1976@gmail.com,DMO (DOH Rep),3/14/2020,,,,,,,DE VERA,RHEA,BACALLA,DMO (DOH Rep),3/14/2020,Rural Health Midwife,DMO (DOH Rep),3/14/2020,14.108029,122.950032,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/14/2020,Not Applicable,DMO (DOH Rep),3/14/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000266,266,DOH000000000020473,DOH/KMITS,07/01/2013,,,,,,,,,,5CMN105H,,12/15/2013,,,,,,,CAMARINES NORTE PROVINCIAL HOSPITAL,Regional Office,12/31/2019,,,,,,,,,,Hospital,Regional Office,12/31/2019,Government,Regional Office,12/31/2019,Local Government Unit,Regional Office,12/31/2019,,,,BAGASBAS ROAD,Regional Office,12/31/2019,CNPH BUILDING,Regional Office,12/31/2019,REGION V (BICOL REGION),Regional Office,12/31/2019,50000000,CAMARINES NORTE,Regional Office,12/31/2019,51600000,DAET (Capital),Regional Office,12/31/2019,51603000,BARANGAY V (POB.),Regional Office,12/31/2019,51603028,4600,Regional Office,12/31/2019,+63 567215457,Regional Office,12/31/2019,,,,+63 9999959665,Regional Office,12/31/2019,,,,,,,CNPH_PHO@YAHOO.COM,Regional Office,12/31/2019,,,,,,,SALAGOSTE,ARNULFO,G.,Regional Office,12/31/2019,Medical Director,Regional Office,12/31/2019,14.121394,122.95706,DOH/KMITS (Google Map),06/09/2019,Medium,DOH/KMITS,Active,Regional Office,12/31/2019,Not Applicable,Regional Office,12/31/2019,,,,Approved,Level 2,With License,Regional Office,12/31/2019,150,Regional Office,12/31/2019,NHFR WEBSITE
DOH000000000001062,1062,,,,,,,,,,,,, ,,, ,,,,,,COBANGBANG BARANGAY HEALTH STATION,DMO (DOH Rep),3/14/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/14/2020,Government,DMO (DOH Rep),3/14/2020,Local Government Unit,DMO (DOH Rep),3/14/2020,,,,PUROK 4,DMO (DOH Rep),3/14/2020,BARANGAY HALL,DMO (DOH Rep),3/14/2020,REGION V (BICOL REGION),DMO (DOH Rep),3/14/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/14/2020,51600000,DAET (Capital),DMO (DOH Rep),3/14/2020,51603000,COBANGBANG (CARUMPIT),DMO (DOH Rep),3/14/2020,51603008,4600,DMO (DOH Rep),3/14/2020,+63 546050126,DMO (DOH Rep),3/14/2020,,,,+63 9308673940,DMO (DOH Rep),3/14/2020,,,,,,,barangaycobangbang@yahoo.com,DMO (DOH Rep),3/14/2020,,,,,,,YU,JINKY,ALAON,DMO (DOH Rep),3/14/2020,Rural Health Midwife,DMO (DOH Rep),3/14/2020,14.104027,122.963087,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/14/2020,Not Applicable,DMO (DOH Rep),3/14/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000037488,37488,,,,,,,,,,,,,,,,,,,05-0001-20-H1-2,Regional Office,7/23/2020,DAET DOCTORS HOSPITAL INCORPORATED,Regional Office,7/23/2020,,,,,,,,,,Hospital,Regional Office,7/23/2020,Private,Regional Office,7/23/2020,,,,Corporation,Regional Office,7/23/2020,GOVERNOR PANOTES AVENUE,Regional Office,7/23/2020,,,,REGION V (BICOL REGION),Regional Office,7/23/2020,50000000,CAMARINES NORTE,Regional Office,7/23/2020,51600000,DAET (Capital),Regional Office,7/23/2020,51603000,BARANGAY VII (POB.),Regional Office,7/23/2020,51603030,,,,+63 548755592,Regional Office,7/23/2020,,,,+63 9296868316,Regional Office,7/23/2020,,,,,,,ddhiofficial@gmail.com,Regional Office,7/23/2020,,,,,,,GONZALEZ,VICTORIA,B.,Regional Office,7/23/2020,Medical Director,Regional Office,7/23/2020,14.115246,122.963832,DOH/KMITS (Google Map),09/09/2020,Medium,DOH/KMITS,Active,Regional Office,7/23/2020,Not Applicable,Regional Office,7/23/2020,,,,Approved,Level 1,With License,Regional Office,7/23/2020,72,Regional Office,7/23/2020,NHFR WEBSITE
DOH000000000003807,3807,,,,,,,,,,,,, ,,, ,,,,,,DAET MUNICIPAL HEALTH OFFICE (RURAL HEALTH UNIT II),DMO (DOH Rep),03/11/2020,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),03/11/2020,Government,DMO (DOH Rep),03/11/2020,Local Government Unit,DMO (DOH Rep),03/11/2020,,,,MAGALLANES ILAOD,DMO (DOH Rep),03/11/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),03/11/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/11/2020,51600000,DAET (Capital),DMO (DOH Rep),03/11/2020,51603000,BARANGAY I (POB.),DMO (DOH Rep),03/11/2020,51603024,4600,DMO (DOH Rep),03/11/2020,,,,,,,+63 9209072953,DMO (DOH Rep),03/11/2020,,,,,,,rhu2daet@gmail.com,DMO (DOH Rep),03/11/2020,,,,,,,CALIMLIM,FARA,FERRER,DMO (DOH Rep),03/11/2020,Public Health Nurse,DMO (DOH Rep),03/11/2020,14.112618,122.95695,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),03/11/2020,Not Applicable,DMO (DOH Rep),03/11/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000002074,2074,,,,,,,,,,,,, ,,, ,,,,,,DAET RURAL HEALTH UNIT I,DMO (DOH Rep),3/14/2020,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),3/14/2020,Government,DMO (DOH Rep),3/14/2020,Local Government Unit,DMO (DOH Rep),3/14/2020,,,,PUROK 4,DMO (DOH Rep),3/14/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/14/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/14/2020,51600000,DAET (Capital),DMO (DOH Rep),3/14/2020,51603000,PAMORANGON,DMO (DOH Rep),3/14/2020,51603023,4600,DMO (DOH Rep),3/14/2020,+63 544403201,DMO (DOH Rep),3/14/2020,,,,+63 9088835410,DMO (DOH Rep),3/14/2020,,,,,,,daetrhu1@gmail.co,DMO (DOH Rep),3/14/2020,,,,,,,DELOS SANTOS,NOEL,PAJARILLO,DMO (DOH Rep),3/14/2020,Rural Health Physician,DMO (DOH Rep),3/14/2020,14.092957,122.958405,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/14/2020,Not Applicable,DMO (DOH Rep),3/14/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000002103,2103,DOH000000000002157,DOH/KMITS,07/01/2013,,,,,,,,,, ,,, ,,,,,,DAET RURAL HEALTH UNIT III,DMO (DOH Rep),03/11/2020,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),03/11/2020,Government,DMO (DOH Rep),03/11/2020,Local Government Unit,DMO (DOH Rep),03/11/2020,,,,CENTRAL PLAZA COMPLEX,DMO (DOH Rep),03/11/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),03/11/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/11/2020,51600000,DAET (Capital),DMO (DOH Rep),03/11/2020,51603000,LAG-ON,DMO (DOH Rep),03/11/2020,51603015,4600,DMO (DOH Rep),03/11/2020,+63 544416251,DMO (DOH Rep),03/11/2020,,,,+63 9209083121,DMO (DOH Rep),03/11/2020,,,,,,,rhu3daet@gmail.com,DMO (DOH Rep),03/11/2020,,,,,,,TEJADA,LURENE,TABARA,DMO (DOH Rep),03/11/2020,Municipal Health Officer,DMO (DOH Rep),03/11/2020,14.1185,122.946219,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),03/11/2020,Not Applicable,DMO (DOH Rep),03/11/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000032488,32488,,,,,,,,,,,,,,,,,,,05-085-16-03-BH-1,Regional Office,2/27/2020,DAET RURAL HEALTH UNIT III BIRTHING FACILITY,Regional Office,2/27/2020,,,,,,,,,,Birthing Home,Regional Office,2/27/2020,Government,Regional Office,2/27/2020,Local Government Unit,Regional Office,2/27/2020,,,,CENTRAL PLAZA COMPLEX,Regional Office,2/27/2020,,,,REGION V (BICOL REGION),Regional Office,2/27/2020,50000000,CAMARINES NORTE,Regional Office,2/27/2020,51600000,DAET (Capital),Regional Office,2/27/2020,51603000,LAG-ON,Regional Office,2/27/2020,51603015,,,,+63 547212039,Regional Office,2/27/2020,,,,,,,,,,,,,,,,,,,,,,TEJADA,LURENE,TABARA,Regional Office,2/27/2020,Municipal Health Officer,Regional Office,2/27/2020,14.1185,122.946219,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,Regional Office,2/27/2020,Not Applicable,Regional Office,2/27/2020,,,,Approved,,With License,Regional Office,2/27/2020,,,,NHFR WEBSITE
DOH000000000001085,1085,,,,,,,,,,,,, ,,, ,,,,,,DOGONGAN BARANGAY HEALTH STATION,DMO (DOH Rep),3/14/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/14/2020,Government,DMO (DOH Rep),3/14/2020,Local Government Unit,DMO (DOH Rep),3/14/2020,,,,PUROK 2,DMO (DOH Rep),3/14/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/14/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/14/2020,51600000,DAET (Capital),DMO (DOH Rep),3/14/2020,51603000,DOGONGAN,DMO (DOH Rep),3/14/2020,51603012,4600,DMO (DOH Rep),3/14/2020,,,,,,,+63 9128198244,DMO (DOH Rep),3/14/2020,,,,,,,nancy abrio ibis @gmail.com,DMO (DOH Rep),3/14/2020,,,,,,,IBIS,NANCY,ABRIO,DMO (DOH Rep),3/14/2020,Rural Health Midwife,DMO (DOH Rep),3/14/2020,14.102947,122.906171,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/14/2020,Not Applicable,DMO (DOH Rep),3/14/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020697,20697,,,,,,,,,,,,,,,,,,,,,,GAHONON BARANGAY HEALTH STATION,DMO (DOH Rep),03/11/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),03/11/2020,Government,DMO (DOH Rep),03/11/2020,Local Government Unit,DMO (DOH Rep),03/11/2020,,,,,,,,,,REGION V (BICOL REGION),DMO (DOH Rep),03/11/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),03/11/2020,51600000,DAET (Capital),DMO (DOH Rep),03/11/2020,51603000,GAHONON,DMO (DOH Rep),03/11/2020,51603013,4600,DMO (DOH Rep),03/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,GARCIA,MA. CRISTINA,H.,DMO (DOH Rep),03/11/2020,Rural Health Midwife,DMO (DOH Rep),03/11/2020,14.1319103,122.955307,DOH/KMITS (Barangay Centroid),12/07/2014,Low,DOH/KMITS,Active,DMO (DOH Rep),03/11/2020,Not Applicable,DMO (DOH Rep),03/11/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003104,3104,,,,,,,,,,,,, ,,, ,,,,,,GUBAT BARANGAY HEALTH STATION,DMO (DOH Rep),3/14/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/14/2020,Government,DMO (DOH Rep),3/14/2020,Local Government Unit,DMO (DOH Rep),3/14/2020,,,,PUROK ATIS,DMO (DOH Rep),3/14/2020,,,,REGION V (BICOL REGION),DMO (DOH Rep),3/14/2020,50000000,CAMARINES NORTE,DMO (DOH Rep),3/14/2020,51600000,DAET (Capital),DMO (DOH Rep),3/14/2020,51603000,GUBAT,DMO (DOH Rep),3/14/2020,51603014,4600,DMO (DOH Rep),3/14/2020,+63 544400491,DMO (DOH Rep),3/14/2020,,,,+63 9062278156,DMO (DOH Rep),3/14/2020,,,,,,,,,,,,,,,,CAPILI,SHARA JANE,ROMERO,DMO (DOH Rep),3/14/2020,Rural Health Midwife,DMO (DOH Rep),3/14/2020,14.114121,122.975561,NAMRIA (GPS),07/03/2018,High,DOH/KMITS,Active,DMO (DOH Rep),3/14/2020,Not Applicable,DMO (DOH Rep),3/14/2020,,,,Approved,,,,,,,,NHFR WEBSITE
