Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000008681,8681,, ,,, ,,, ,,, ,, ,,, ,,, ,,,DUYOC BARANGAY HEALTH STATION,DMO (DOH Rep),06/03/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),06/03/2014,Government,DMO (DOH Rep),06/03/2014,Local Government Unit,DMO (DOH Rep),06/03/2014, , ,, , ,, , ,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),06/03/2014,60000000,CAPIZ,DMO (DOH Rep),06/03/2014,61900000,DAO,DMO (DOH Rep),06/03/2014,61902000,DUYOC,DMO (DOH Rep),06/03/2014,61902008,5810,DOH/KMITS,9/15/2014, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,BARRIENTOS,TESSIE,L.,DMO (DOH Rep),06/03/2014,Rural Health Midwife,DMO (DOH Rep),06/03/2014,11.413071,122.705908,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),06/03/2014,Not Applicable,DMO (DOH Rep),06/03/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000001110,1110,,,,,,,,,,,,,6CAP055B,,12/15/2013, ,,,,,,ILAS SUR BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,ILAS SUR,DMO (DOH Rep),3/31/2020,61902009,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9123724939,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,ESTORQUE,MILAGROS,E.,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.3557,122.733451,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005292,5292,,,,,,,,,,,,, ,,, ,,,,,,LACARON BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,LACARON,DMO (DOH Rep),3/31/2020,61902012,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9306562431,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,DELOS SANTOS,RUBY ROSA,NILMAR,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.411878,122.731208,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000001202,1202,,,,,,,,,,,,,6CAP052B,,12/15/2013, ,,,,,,MALONOY BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,MALONOY,DMO (DOH Rep),3/31/2020,61902013,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9212629186,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,PALOMO,LIZA,ETAJAN,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.373046,122.70912,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000001217,1217,DOH000000000008709,DOH/KMITS,07/01/2013,,,,,,,,,,6CAP054B,,12/15/2013, ,,,,,,MANHOY BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,MANHOY,DMO (DOH Rep),3/31/2020,61902014,5810,PHTL,3/31/2020,,,,,,,+63 9467444928,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,ESTIAGA,DAISY,BILLANES,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.362391,122.667801,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008698,8698,,,,,,,,,,,,, ,,, ,,,,,,MAPULANG BATO BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,MAPULANG BATO,DMO (DOH Rep),3/31/2020,61902015,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9503154714,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,DISTOR,MARILYN,PALOMO,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.349693,122.68697,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000001951,1951,,,,,,,,,,,,,6CAP051B,,12/15/2013, ,,,,,,MATAGNOP BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,MATAGNOP,DMO (DOH Rep),3/31/2020,61902016,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9230818588,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,BAGUIO,JESSIE,PALOMO,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.390798,122.693736,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000004703,4703,,,,,,,,,,,,,6CAP051R,,12/15/2013, ,,,,,,DAO RURAL HEALTH UNIT,DMO (DOH Rep),3/31/2020,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,POBLACION ILAWOD,DMO (DOH Rep),3/31/2020,61902018,5810,DMO (DOH Rep),3/31/2020,+63 366510157,DMO (DOH Rep),3/31/2020,,,,+63 9209219621,DMO (DOH Rep),3/31/2020,,,,+63 366211525,DMO (DOH Rep),3/31/2020,dao_rhu2015@yahoo.com.,DMO (DOH Rep),3/31/2020,,,,,,,HORNEJA,MARY HUMBELYN,,DMO (DOH Rep),3/31/2020,Municipal Health Officer,DMO (DOH Rep),3/31/2020,11.394102,122.686359,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005586,5586,,,,,,,,,,,,,6CAP053B,,12/15/2013, ,,,,,,QUINABCABAN BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,QUINABCABAN,DMO (DOH Rep),3/31/2020,61902020,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9503154714,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,DISTOR,MARILYN,PALOMO,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.382906,122.65472,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008730,8730,,,,,,,,,,,,, ,,, ,,,,,,QUINAYUYA BARANGAY HEALTH STATION,DMO (DOH Rep),3/31/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/31/2020,Government,DMO (DOH Rep),3/31/2020,Local Government Unit,DMO (DOH Rep),3/31/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/31/2020,60000000,CAPIZ,DMO (DOH Rep),3/31/2020,61900000,DAO,DMO (DOH Rep),3/31/2020,61902000,QUINAYUYA,DMO (DOH Rep),3/31/2020,61902021,5810,DMO (DOH Rep),3/31/2020,,,,,,,+63 9294276135,DMO (DOH Rep),3/31/2020,,,,,,,,,,,,,,,,MASPI,REGINA,ESTEBAN,DMO (DOH Rep),3/31/2020,Rural Health Midwife,DMO (DOH Rep),3/31/2020,11.367024,122.649887,NAMRIA (GPS),7/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/31/2020,Not Applicable,DMO (DOH Rep),3/31/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000745,745,DOH000000000009312,DOH/KMITS,07/01/2013,,,,,,,,,,6CAP051H,,12/15/2013,,,,06-07-16-25-I-1,Regional Office,09/02/2016,SEN. GERARDO ROXAS MEMORIAL DISTRICT HOSPITAL,DMO (DOH Rep),06/03/2014,,,,,,,,,,Infirmary,Regional Office,09/02/2016,Government,DMO (DOH Rep),06/03/2014,Local Government Unit,Regional Office,09/02/2016,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),06/03/2014,60000000,CAPIZ,DMO (DOH Rep),06/03/2014,61900000,DAO,DMO (DOH Rep),06/03/2014,61902000,,,,,5810,DOH/KMITS,9/15/2014,+63 336580037,Regional Office,09/02/2016,,,,+63 9202029963,Regional Office,09/02/2016,,,,,,,,,,,,,,,,MAGSILA,MA. LUISA,B.,Regional Office,09/02/2016,Chief of Hospital,Regional Office,09/02/2016,11.393499,122.676389,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),06/03/2014,Not Applicable,DMO (DOH Rep),06/03/2014,,,,Approved,,With License,Regional Office,09/02/2016,25,DOH/HFSRB,12/31/2015,NHFR WEBSITE
DOH000000000005114,5114,,,,,,,,,,,,,6CAP109B,,12/15/2013, ,,,,,,CONCEPCION BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,CONCEPCION,DMO (DOH Rep),3/26/2020,61903001,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,BANEGA,NILMA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.294941,122.603098,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000002269,2269,,,,,,,,,,,,,6CAP103B,,12/15/2013, ,,,,,,CONSOLACION BARANGAY HEALTH STATION,DMO (DOH Rep),3/30/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/30/2020,Government,DMO (DOH Rep),3/30/2020,Local Government Unit,DMO (DOH Rep),3/30/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/30/2020,60000000,CAPIZ,DMO (DOH Rep),3/30/2020,61900000,DUMALAG,DMO (DOH Rep),3/30/2020,61903000,CONSOLACION,DMO (DOH Rep),3/30/2020,61903002,5813,DMO (DOH Rep),3/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,FEBRADA,ELVIRA,F.,DMO (DOH Rep),3/30/2020,Rural Health Midwife,DMO (DOH Rep),3/30/2020,11.328392,122.634266,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/30/2020,Not Applicable,DMO (DOH Rep),3/30/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000007562,7562,,,,,,,,,,,,,6CAP108B,,12/15/2013, ,,,,,,DOLORES BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,DOLORES,DMO (DOH Rep),3/26/2020,61903003,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FALSIS,BERDITA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.284071,122.605546,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000004465,4465,,,,,,,,,,,,,6CAP107B,,12/15/2013, ,,,,,,DURAN BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,DURAN,DMO (DOH Rep),3/26/2020,61903004,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FUNA,EPIFANIA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.259244,122.586744,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000007368,7368,,,,,,,,,,,,,6CAP101R,,12/15/2013, ,,,,,,DUMALAG RURAL HEALTH UNIT,DOH/KMITS,3/26/2020,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,POBLACION,DMO (DOH Rep),3/26/2020,61903021,5813,DMO (DOH Rep),3/26/2020,+63 366580357,DMO (DOH Rep),3/26/2020,,,,+63 9173121584,DMO (DOH Rep),3/26/2020,,,,+63 366580357,DMO (DOH Rep),3/26/2020,dumalagrhu@ymail.com,DMO (DOH Rep),3/26/2020,,,,,,,BELASOTO,ANA MAE,F.,DMO (DOH Rep),3/26/2020,Municipal Health Officer,DMO (DOH Rep),3/26/2020,11.306748,122.623574,NAMRIA (GPS),7/22/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000023846,23846,,,,,,,,,,,,, ,,, ,,,,,,SAN AGUSTIN BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SAN AGUSTIN,DMO (DOH Rep),3/26/2020,61903007,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FECA,AMELYN,,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.324506,122.583606,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000023757,23757,,,,,,,,,,,,, ,,, ,,,,,,SAN JOSE BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SAN JOSE,DMO (DOH Rep),3/26/2020,61903008,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FEREN,FRANCES NOELA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.31241,122.631677,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000023847,23847,,,,,,,,,,,,, ,,, ,,,,,,SAN MIGUEL BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SAN MIGUEL,DMO (DOH Rep),3/26/2020,61903010,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FALSIS,BERDITA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.282575,122.650587,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000007620,7620,,,,,,,,,,,,,6CAP102B,,12/15/2013, ,,,,,,SAN RAFAEL BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SAN RAFAEL,DMO (DOH Rep),3/26/2020,61903011,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FECA,AMELYN,,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.32834,122.611922,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000023848,23848,,,,,,,,,,,,, ,,, ,,,,,,SAN ROQUE BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SAN ROQUE,DMO (DOH Rep),3/26/2020,61903012,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,FUNA,EPIFANIA,,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.313227,122.618214,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000006324,6324,DOH000000000009092,DOH/KMITS,07/01/2013,,,,,,,,,,6CAP105B,,12/15/2013, ,,,,,,SANTA CRUZ BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SANTA CRUZ,DMO (DOH Rep),3/26/2020,61903014,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,TARTANA,VILMA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.329046,122.64925,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009096,9096,,,,,,,,,,,,,6CAP106B,,12/15/2013, ,,,,,,SANTA MONICA BARANGAY HEALTH STATION,DMO (DOH Rep),3/26/2020,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),3/26/2020,Government,DMO (DOH Rep),3/26/2020,Local Government Unit,DMO (DOH Rep),3/26/2020,,,,,,,,,,REGION VI (WESTERN VISAYAS),DMO (DOH Rep),3/26/2020,60000000,CAPIZ,DMO (DOH Rep),3/26/2020,61900000,DUMALAG,DMO (DOH Rep),3/26/2020,61903000,SANTA MONICA,DMO (DOH Rep),3/26/2020,61903015,5813,DMO (DOH Rep),3/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,TARTANA,VILMA,F.,DMO (DOH Rep),3/26/2020,Rural Health Midwife,DMO (DOH Rep),3/26/2020,11.351086,122.647455,NAMRIA (GPS),7/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),3/26/2020,Not Applicable,DMO (DOH Rep),3/26/2020,,,,Approved,,,,,,,,NHFR WEBSITE
